error_model,detection_outcome,min_err,max_err,avg_err,diff_vals_count,relative_sum
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,1.31006316905768471770e-14,6.66133814775093924254e-15,2,1.33226762955018784851e-14
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.18701215312944441393e-09,8.27130123282060480960e-08,4.39500122406677462550e-08,2,8.79000244813354925100e-08
FLIP_SINGLE_BIT,FALSE_NEGATIVE,8.84293671621350085843e-09,7.18840929003761175409e-07,3.63841932859987338134e-07,2,7.27683865719974676267e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.11022302462515654042e-16,8.88178419700125232339e-16,4.99600361081320443191e-16,2,9.99200722162640886381e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.11022302462515654042e-15,1.11022302462515654042e-15,1.11022302462515654042e-15,1,1.11022302462515654042e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.95710003758620132430e-10,2.53491260870930545934e-07,1.26843485437344583033e-07,2,2.53686970874689166067e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.66133814775093924254e-16,6.66133814775093924254e-16,6.66133814775093924254e-16,1,6.66133814775093924254e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.19027010470063032699e-11,1.52640122763614272117e-11,1.35833566616838652408e-11,2,2.71667133233677304816e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.08260100673396664206e-13,1.39042111158005354810e-11,7.20623560823696607258e-12,2,1.44124712164739321452e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,2.22044604925031308085e-16,2.22044604925031308085e-16,1,2.22044604925031308085e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,8.45667980087227988406e-12,1.70792269216235581553e-10,8.96244745085539307183e-11,2,1.79248949017107861437e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.25582633905929696994e-07,2.31646175752331373587e-06,1.27102219571462171643e-06,2,2.54204439142924343287e-06
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.65838935473061610537e-07,2.16898361249384663552e-06,1.16741127398345412303e-06,2,2.33482254796690824605e-06
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.91871071545335780684e-09,6.67673995757844807031e-07,3.37296353236649082419e-07,2,6.74592706473298164838e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.11022302462515654042e-15,1.12487796855020860676e-12,5.62994095787416881649e-13,2,1.12598819157483376330e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.76996261670137755573e-15,1.98285832198052958120e-13,1.04027897407377167838e-13,2,2.08055794814754335675e-13
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.35855820721553754993e-13,1.99249505783427593997e-11,1.03304031995321565773e-11,2,2.06608063990643131547e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.44089209850062616169e-15,4.44089209850062616169e-15,4.44089209850062616169e-15,1,4.44089209850062616169e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.10862446895043831319e-15,1.93399074532862869091e-10,9.67010915786659097648e-11,2,1.93402183157331819530e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.86625159770414938976e-11,3.88373622151050312823e-09,1.95119936874377231106e-09,2,3.90239873748754462213e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.53210777398271602578e-14,3.11417558407356409589e-13,1.63369318073591784923e-13,2,3.26738636147183569847e-13
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.66988530669875956391e-07,4.77671860543704696056e-06,2.47185356805346145848e-06,2,4.94370713610692291695e-06
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.59872115546022541821e-14,1.59872115546022541821e-14,1.59872115546022541821e-14,1,1.59872115546022541821e-14
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.03059816026052430971e-11,1.58883795009501227469e-09,8.19571965848808758892e-10,2,1.63914393169761751778e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.11022302462515654042e-16,2.22044604925031308085e-16,1.66533453693773481064e-16,2,3.33066907387546962127e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.99680288865056354553e-15,3.99680288865056354553e-15,3.99680288865056354553e-15,1,3.99680288865056354553e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.68124403288061330386e-11,7.95885131243956323033e-06,3.97943406243994601823e-06,2,7.95886812487989203646e-06
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.66293670342565746978e-15,1.45838896514760563150e-12,7.31525950925515644485e-13,2,1.46305190185103128897e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.50792284109502361389e-10,1.82701151985042997694e-08,9.31045374130690106540e-09,2,1.86209074826138021308e-08
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.22124532708767219447e-15,3.99680288865056354553e-15,2.60902410786911787000e-15,2,5.21804821573823573999e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,3.33066907387546962127e-15,1.77635683940025046468e-15,2,3.55271367880050092936e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,8.51019255065921242931e-12,1.28983490554901436553e-11,1.07042708030746780423e-11,2,2.14085416061493560846e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.55431223447521915659e-15,1.55431223447521915659e-15,1.55431223447521915659e-15,1,1.55431223447521915659e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.82618381422616948839e-11,4.23037160857120397850e-11,4.02827771139868673345e-11,2,8.05655542279737346689e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,2.22044604925031308085e-16,2.22044604925031308085e-16,1,2.22044604925031308085e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.96236377042669118964e-11,3.40584915825559164659e-09,1.72273639797992927924e-09,2,3.44547279595985855849e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.10862446895043831319e-15,3.10862446895043831319e-15,3.10862446895043831319e-15,1,3.10862446895043831319e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.98407956730761725339e-11,1.99440686188268045953e-10,1.09640740930672109243e-10,2,2.19281481861344218487e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.83804099612916616024e-13,5.55751988873254276768e-09,2.77895184641607784215e-09,2,5.55790369283215568430e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.55431223447521915659e-15,1.55431223447521915659e-15,1.55431223447521915659e-15,1,1.55431223447521915659e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.56616935981435290159e-09,6.18099872617960954813e-07,3.10833020988887653857e-07,2,6.21666041977775307714e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.46926915078893216560e-12,2.59991306261753152285e-09,1.30069116588416022751e-09,2,2.60138233176832045501e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.38311584407802001806e-12,7.87109266653374106681e-11,4.00470212547077153431e-11,2,8.00940425094154306862e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.53210777398271602578e-14,1.22939436408842084347e-11,6.15463235931201779749e-12,2,1.23092647186240355950e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.36113342819044191856e-13,7.28295201923856438952e-12,3.70953268102880429069e-12,2,7.41906536205760858138e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.77635683940025046468e-15,1.77635683940025046468e-15,1.77635683940025046468e-15,1,1.77635683940025046468e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.96550886256386547757e-09,3.19031138507064326859e-07,1.64498323684814096168e-07,2,3.28996647369628192337e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.44089209850062616169e-16,2.55351295663786004297e-15,1.49880108324396132957e-15,2,2.99760216648792265914e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.32988533916045525984e-10,4.40375672372539384014e-07,2.20404330453227714770e-07,2,4.40808660906455429540e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.18238752122579171555e-13,1.21066490166299445264e-11,6.11244388437626184896e-12,2,1.22248877687525236979e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.36699548850083374418e-13,8.78408457083423854783e-13,5.57554002966753614601e-13,2,1.11510800593350722920e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.25011153942978125997e-12,3.78200248896121138387e-10,1.92225180217775459823e-10,2,3.84450360435550919647e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.55271367880050092936e-15,5.88418203051332966425e-15,4.71844785465691529680e-15,2,9.43689570931383059360e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.64364299948260850215e-10,1.78682735274549031601e-10,1.71523517611404940908e-10,2,3.43047035222809881816e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.00142133369263319764e-11,9.92703697022534470307e-11,6.46422915195898895035e-11,2,1.29284583039179779007e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.58125229260997457459e-10,2.02455613385055244180e-08,1.05018432838832609377e-08,2,2.10036865677665218755e-08
FLIP_SINGLE_BIT,FALSE_NEGATIVE,8.88178419700125232339e-16,8.88178419700125232339e-16,8.88178419700125232339e-16,1,8.88178419700125232339e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.98125976630581135396e-13,2.32000196831450011814e-10,1.16199161404040296475e-10,2,2.32398322808080592949e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.10622663543836097233e-15,3.97459842815806041472e-14,2.29261054585094825597e-14,2,4.58522109170189651195e-14
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.15085735280717926798e-11,1.16635523461638968001e-09,5.98931904072230736347e-10,2,1.19786380814446147269e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.12928025106396034971e-10,2.44812403682459489573e-09,1.43052603096549546535e-09,2,2.86105206193099093070e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.71100927765155574889e-11,9.17076858897303281992e-09,4.60393934087477418871e-09,2,9.20787868174954837741e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.11316333928357380501e-08,1.53310361072911405245e-08,1.32313347500634392873e-08,2,2.64626695001268785745e-08
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.66373598126301658340e-15,3.66373598126301658340e-15,3.66373598126301658340e-15,1,3.66373598126301658340e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.44089209850062616169e-16,4.44089209850062616169e-16,4.44089209850062616169e-16,1,4.44089209850062616169e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.44551037806195381563e-12,2.02063699106247440795e-10,1.01754604742154697306e-10,2,2.03509209484309394611e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.44089209850062616169e-16,4.44089209850062616169e-16,4.44089209850062616169e-16,1,4.44089209850062616169e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.82410034252644948083e-07,8.80406476166939455652e-07,6.81408255209792201867e-07,2,1.36281651041958440373e-06
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.44009282066326704808e-15,1.65304880894723282836e-10,8.26551604937719730515e-11,2,1.65310320987543946103e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.38777878078144567553e-13,7.85704834527223283658e-12,3.99791311167518870207e-12,2,7.99582622335037740413e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.02295949488961923635e-12,3.59379193071163172135e-12,2.30837571280062547885e-12,2,4.61675142560125095770e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.44089209850062616169e-16,3.99680288865056354553e-15,2.22044604925031308085e-15,2,4.44089209850062616169e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,8.88178419700125232339e-16,5.55111512312578270212e-16,2,1.11022302462515654042e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.72875080706580774859e-14,1.66600067075250990456e-12,8.61644089411583991023e-13,2,1.72328817882316798205e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.05467846970242362659e-08,9.20071642207531681379e-07,4.90309213452277958822e-07,2,9.80618426904555917645e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.81916720471053849906e-14,3.97903932025656104088e-13,2.18047802036380744539e-13,2,4.36095604072761489078e-13
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,1.55386814526536909398e-12,7.77045094935147062642e-13,2,1.55409018987029412528e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.68174537629184328580e-08,1.84210205866897069882e-07,1.00513829814907751370e-07,2,2.01027659629815502740e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.48610029732299153693e-14,1.53210777398271602578e-13,9.40358901857507589739e-14,2,1.88071780371501517948e-13
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.92450960617907185224e-10,3.92450960617907185224e-10,3.92450960617907185224e-10,1,3.92450960617907185224e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.11022302462515654042e-16,9.99200722162640886381e-16,5.55111512312578270212e-16,2,1.11022302462515654042e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.73114864057788508944e-14,3.14090198294536548929e-10,1.57058754890471163890e-10,2,3.14117509780942327779e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.44249065417534438893e-15,2.60680366181986755691e-13,1.31561428418081050040e-13,2,2.63122856836162100080e-13
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.11022302462515654042e-16,2.22044604925031308085e-15,1.16573417585641436744e-15,2,2.33146835171282873489e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.84444681750051131530e-11,3.70348196554459718755e-11,2.77396439152255425142e-11,2,5.54792878304510850285e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.33937305690778885037e-11,9.89591519839905231493e-10,5.01492625204491559998e-10,2,1.00298525040898312000e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.79769313486231570815e+308,2.22507385850720138309e-308,,2,
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.88338275267597055063e-15,6.88338275267597055063e-15,6.88338275267597055063e-15,1,6.88338275267597055063e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,1.77635683940025046468e-15,9.99200722162640886381e-16,2,1.99840144432528177276e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.11022302462515654042e-13,5.97313309924629720626e-11,2.99211766474627438583e-11,2,5.98423532949254877167e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.30676844900534661065e-08,8.39150046560988016608e-07,4.26108865525520741357e-07,2,8.52217731051041482715e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,9.63318314006755826995e-12,1.43960399157094798284e-11,1.20146115278885190492e-11,2,2.40292230557770380983e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,8.89843754237062967150e-13,2.56201948545253799239e-10,1.28545896149745431103e-10,2,2.57091792299490862206e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.59037569172448911559e-10,7.21243176293739907123e-09,3.73573466605492399140e-09,2,7.47146933210984798279e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.66133814775093924254e-16,6.66133814775093924254e-16,6.66133814775093924254e-16,1,6.66133814775093924254e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.45175513014351054153e-09,8.25720670505347698054e-07,4.16086212817745604298e-07,2,8.32172425635491208595e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.66133814775093924254e-16,6.66133814775093924254e-16,6.66133814775093924254e-16,1,6.66133814775093924254e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.33878740607940471818e-08,6.68219115596002666280e-08,6.51048928101971569049e-08,2,1.30209785620394313810e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.68594044175551971421e-14,3.65929508916451595724e-13,2.01394456667003396433e-13,2,4.02788913334006792866e-13
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,1.11022302462515654042e-15,6.66133814775093924254e-16,2,1.33226762955018784851e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.11022302462515654042e-15,1.11022302462515654042e-15,1.11022302462515654042e-15,1,1.11022302462515654042e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.66133814775093924254e-16,6.66133814775093924254e-16,6.66133814775093924254e-16,1,6.66133814775093924254e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.63567986827462164001e-09,9.68049647109836541858e-08,5.02203222896291379129e-08,2,1.00440644579258275826e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.81916720471053849906e-14,1.24422694369741293485e-12,6.41209307872259159922e-13,2,1.28241861574451831984e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.83445275531357765431e-10,4.23977963848187755502e-10,4.03711619689772760466e-10,2,8.07423239379545520933e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.24706216359160748652e-08,1.34237499072042965054e-06,6.87422806178172862701e-07,2,1.37484561235634572540e-06
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.68753899743023794144e-14,1.04094510788854677230e-12,5.28910248931424575858e-13,2,1.05782049786284915172e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.88817891614235122688e-11,3.14790117816876602319e-06,1.57398502997896372335e-06,2,3.14797005995792744670e-06
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.97551042080412742052e-07,6.79740409026408087811e-06,3.49747756617224681008e-06,2,6.99495513234449362017e-06
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.08887795949408427987e-10,5.88138777679603208526e-08,2.95113827819548646403e-08,2,5.90227655639097292806e-08
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.93400850889702269342e-13,6.95399293704213050660e-12,3.57369689396591638797e-12,2,7.14739378793183277594e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.53638221536789387756e-10,9.71941993554992222926e-09,4.98652907854335580851e-09,2,9.97305815708671161701e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.33226762955018784851e-15,2.57571741713036317378e-13,1.29452004671293252613e-13,2,2.58904009342586505227e-13
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.02417491049311593088e-09,1.97066726270733738602e-07,1.00045450590613427266e-07,2,2.00090901181226854533e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.91578057862074047080e-08,4.28458289514210832749e-07,2.23808047650209118729e-07,2,4.47616095300418237457e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,8.61533067109121475369e-14,3.57003315798465337139e-12,1.82809323234778275946e-12,2,3.65618646469556551892e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.10955039495297569374e-09,3.00079890047655339913e-07,1.51594720221304157803e-07,2,3.03189440442608315607e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.83866288650369824609e-13,1.13435927318050744361e-11,5.96372951022772213037e-12,2,1.19274590204554442607e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.81505263544090666983e-10,6.22353324430946486245e-09,3.25251925392677776472e-09,2,6.50503850785355552944e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,1.28785870856518158689e-14,6.55031584528842358850e-15,2,1.31006316905768471770e-14
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.38406561159365537605e-09,1.20529004110636606129e-07,6.14565348611151307523e-08,2,1.22913069722230261505e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.23234755733392375987e-13,1.23234755733392375987e-13,1.23234755733392375987e-13,1,1.23234755733392375987e-13
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.96395266505567178683e-10,5.96395266505567178683e-10,5.96395266505567178683e-10,1,5.96395266505567178683e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.67926783589678052522e-11,5.81130144006181126315e-10,2.98961411182574465784e-10,2,5.97922822365148931567e-10
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.58935103861313109519e-13,4.21543910888999562303e-11,2.12566630963806346699e-11,2,4.25133261927612693398e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.04094954878064527293e-10,7.10860259545142980642e-09,3.60634877516474716685e-09,2,7.21269755032949433371e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,8.88178419700125232339e-16,1.14352971536391123664e-13,5.76205749780456244480e-14,2,1.15241149956091248896e-13
FLIP_SINGLE_BIT,FALSE_NEGATIVE,5.70274383271396345663e-10,3.31700532596457264845e-08,1.68701638214585614151e-08,2,3.37403276429171228301e-08
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.44089209850062616169e-16,4.44089209850062616169e-16,4.44089209850062616169e-16,1,4.44089209850062616169e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.42330591756945068482e-13,6.89075463355948159005e-11,3.45249384636758804845e-11,2,6.90498769273517609690e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.55858526085239645909e-09,2.27495429605539811746e-07,1.14527007433196104103e-07,2,2.29054014866392208205e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.74928968480026014731e-11,2.88258475311664597029e-07,1.44142984104256299815e-07,2,2.88285968208512599631e-07
FLIP_SINGLE_BIT,FALSE_NEGATIVE,6.95163149266875279864e-10,1.06902591223700937917e-08,5.69271113581848453578e-09,2,1.13854222716369690716e-08
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.24201768261877987243e-11,2.52562948332979431143e-09,1.27402483007799105508e-09,2,2.54804966015598211015e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.54909418625948092085e-11,3.35571570531101315282e-11,2.45240494578524703684e-11,2,4.90480989157049407368e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.87592213669086049777e-13,1.04616315610428500804e-11,5.62461188735596806509e-12,2,1.12492237747119361302e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,2.22044604925031308085e-16,2.22044604925031308085e-16,1,2.22044604925031308085e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.21964677141295396723e-15,3.21964677141295396723e-15,3.21964677141295396723e-15,1,3.21964677141295396723e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.16644480133254546672e-11,4.37012648291101868381e-11,3.26828564212178207526e-11,2,6.53657128424356415053e-11
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.44089209850062616169e-16,4.44089209850062616169e-16,4.44089209850062616169e-16,1,4.44089209850062616169e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.44089209850062616169e-16,3.90798504668055102229e-14,1.97619698383277864195e-14,2,3.95239396766555728391e-14
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.04805053524614777416e-13,2.01172412062078365125e-13,1.52988732793346571270e-13,2,3.05977465586693142541e-13
FLIP_SINGLE_BIT,FALSE_NEGATIVE,4.34890279343846941629e-09,4.34890279343846941629e-09,4.34890279343846941629e-09,1,4.34890279343846941629e-09
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.44169137633798527531e-15,3.61932706027801032178e-14,1.98174809895590442466e-14,2,3.96349619791180884931e-14
FLIP_SINGLE_BIT,FALSE_NEGATIVE,3.33066907387546962127e-15,3.33066907387546962127e-15,3.33066907387546962127e-15,1,3.33066907387546962127e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.77555756156289135106e-15,2.77555756156289135106e-15,2.77555756156289135106e-15,1,2.77555756156289135106e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.97619698383277864195e-14,2.10875761297302233288e-12,1.06425979140567505965e-12,2,2.12851958281135011930e-12
FLIP_SINGLE_BIT,FALSE_NEGATIVE,7.77156117237609578297e-16,7.77156117237609578297e-16,7.77156117237609578297e-16,1,7.77156117237609578297e-16
FLIP_SINGLE_BIT,FALSE_NEGATIVE,2.22044604925031308085e-16,8.88178419700125232339e-16,5.55111512312578270212e-16,2,1.11022302462515654042e-15
FLIP_SINGLE_BIT,FALSE_NEGATIVE,1.86362036913578776876e-12,1.86362036913578776876e-12,1.86362036913578776876e-12,1,1.86362036913578776876e-12
